vid_id,uploader_name,interval_fromytcreated_toupload,category,video_length,no_of_views,ratings,no_of_ratings,no_of_comments
Y_wnSsehZ4E,bossmanfreak,1131,News & Politics,98,96,5,1,1
fyS6t6-KrFo,bnprenaissance,934,News & Politics,280,5384,4.12,119,225
nhQcjGZJaIc,BNPBloke,768,News & Politics,285,1915,4.56,25,14
fvfMMRIMpd8,bnprenaissance,1117,News & Politics,211,2750,4.55,110,129
8WFVSb0dlSI,politicsforuk,1028,News & Politics,325,716,4.38,13,75
LZMcAsNnvl4,twokeyalexe2,1071,News & Politics,599,138,4.33,6,2
dkwXIxgPq1g,Welshie58,1117,News & Politics,245,103,4.2,5,0
MRdtIarC-Zs,politicsforuk,938,News & Politics,148,192,0,0,0
qMJUtnwyw0Q,TheirKingdomWillFall,807,News & Politics,442,895,3.8,20,23
Np9IhFcw0Pk,Mircose,889,News & Politics,347,404,3.4,5,14
__wn6AWbSKw,twokeyalexe2,1071,News & Politics,296,43,5,1,0
#NAME?,twokeyalexe2,1041,News & Politics,152,346,5,4,18
DUKgjJ6OdCM,bnprenaissance,936,News & Politics,170,456,4.33,12,9
h1dq2ThdIeE,amromania,630,People & Blogs,158,2105,4.38,29,49
nN0W9ZEGyZg,enochslad,954,News & Politics,174,1956,4.51,35,65
htsUkqvJxRM,twokeyalexe2,1135,News & Politics,203,224,1,1,0
fDEBn41Z2yo,twokeyalexe2,1062,News & Politics,380,425,3.67,9,9
txDeB8JkJNw,bnprenaissance,936,News & Politics,117,267,4.33,6,3
oJpOHs-ssTA,twokeyalexe2,1088,News & Politics,185,141,5,5,6
IlxH0UiqXac,twokeyalexe2,1118,News & Politics,211,209,3,4,0
6a-o8RhPDh8,bnpquest,936,News & Politics,280,1491,3.96,23,63
Aqvs3988wbU,ericielfenix,922,News & Politics,590,20744,4.7,266,662
5rnbSNJ6afg,CatalanPhoenix,1096,News & Politics,88,9310,4.22,37,4492
eAWyX_lWPuQ,ericielfenix,922,News & Politics,442,12680,4.8,250,569
FpKmmCxOcGQ,ericielfenix,922,News & Politics,555,12904,4.89,211,346
3QL97xldoXc,thePranker,772,Travel & Events,358,3010296,3.44,37247,19461
TvlUpoffohM,ericielfenix,922,News & Politics,568,13474,4.79,217,330
j14qkjJ8Ii8,zpmiente,918,News & Politics,336,6727,1.82,243,74
WrC6_uBe4eA,Canal6Navarra,998,News & Politics,102,766883,4.77,1522,6455
KC0vtl3O8EA,ppcatalunya,1057,News & Politics,156,87479,3.37,285,0
12Z3J1uzd0Q,kaejane,404,Film & Animation,615,65341925,3.03,9189,5508
aRvfaSnD4Wk,Milienkov,639,Entertainment,25,2544,3.77,26,38
9W-ErpaH3aY,CatalanPhoenix,1102,News & Politics,90,633,4.08,13,38
4z33tJ87p3Q,5ilviaMC,1026,News & Politics,255,227,5,3,1
5ugrDYxWJDo,Diruncat,933,News & Politics,116,2695,4.76,25,30
ace9bNGlHOc,spidermancat,767,Entertainment,213,19467,3.8,255,1006
u8FLmc18lRw,Gerardpb2,1096,News & Politics,44,712,2.2,5,12
VAmz8MNZdlk,Azathyel,998,News & Politics,157,135148,4.53,158,1191
UyyBaevqMww,rabadan101,1115,Howto & Style,32,336,5,5,26
F7Vz6GZJJOg,rtve,973,News & Politics,2365,189406,4.62,1310,1531
Hk7govuuGTM,alcachon,1056,News & Politics,157,30675,2.56,16,37
V7676EC06oc,nadiaubc,728,Music,197,425672,4.86,556,250
Tr4n6z4Fzw8,jgrandin1,1088,Film & Animation,55,124229,4.43,468,570
552k0ifjuDw,KatharineMcphee,877,Music,182,1598694,4.65,4516,4887
AlIuq0lzayQ,Lyonstomb,516,Film & Animation,48,9378,3.54,26,13
BrY4tGRltyg,jgrandin1,1128,Film & Animation,32,28530,4.51,156,166
ZxEazBfPVFg,MrRenaissance,634,Music,188,444308,4.88,907,393
_z0K7EnvlO4,EA,986,Entertainment,32,656275,4.46,1054,606
0eFPitLcnww,kylie4ever,549,Music,244,493706,4.87,1062,410
EwTZ2xpQwpA,TayZonday,796,Music,292,16841569,4.23,83514,129200
nsZyKYI4v4w,sliq1,328,Music,330,106983,4.83,390,190
FWuYa5NiYqk,chuwichuwi,1064,Film & Animation,78,88091,4.78,159,68
S200yY07M3Q,Scot90230,520,Music,236,290947,4.89,859,285
njsWZ7J35Us,startcooking,1080,Education,156,1369522,4.66,753,816
94iXddskcFs,jgrandin1,1084,Film & Animation,127,479109,4.39,2121,1672
5EBDs41Cro0,samselthedamsel,636,Film & Animation,269,500517,4.18,2807,2011
0lbkZFePY7U,hayleydaley,1083,Education,377,332,3,2,0
MhH-aMGC26Q,jgrandin1,843,Comedy,121,50397,4.86,258,129
2r3K1wV3KuA,jgrandin1,1122,Comedy,177,27255,4.44,154,113
5A1KZKksGKE,nhaxonline,615,Music,197,314843,4.9,493,234
XfBvOdtC_ig,criscastillo,1115,Music,260,4015,5,3,1
MLaCDgpv_-M,VideosAlexCampos,1118,Music,260,4324,5,5,8
aMle2yEw3_w,JulesRogerson,1126,Music,260,328,5,1,0
_LZel6Mu_xE,diegomaltaespinoza,769,Music,391,142839,4.98,164,64
sWI0yZnnChk,AleOrganza,1132,Entertainment,260,55,0,0,0
fwG-PLo14vw,anglikyhery,1129,Music,260,118,5,1,3
XKDZX5knONk,musicboom,722,Music,320,323720,4.87,306,145
IyNcSJjY8HU,EdgarSamuelAguilar,906,People & Blogs,51,2769,4,1,1
oRym9uuVDKk,ifernand2007,1086,Music,349,1799,5,3,3
8G-o6qNEMkQ,YanM,714,Music,226,11508,3.67,3,2
FKV5Wenmb1s,CarlosRGG,777,Music,230,25167,4.69,16,5
yRZDnnlefPg,tigres55,980,Music,327,3107,4,4,4
Hb10jIWcPTM,abfunky,966,Music,350,56978,4.91,54,12
GxW6Dsg9CB0,valmind39,1089,Music,349,5254,4.91,11,6
o0peFCNLNHg,ZackScott,872,Pets & Animals,183,230521,4.63,855,1899
yGFRi_ueq-M,dannyo8,599,Entertainment,283,480896,4.76,1607,1474
KGBE0c2OJKI,ZackScott,1120,Entertainment,503,38797,3.98,208,181
#NAME?,ZackScott,823,Comedy,174,1216031,4.13,6579,6489
VBsOW3q_ABY,ZackScott,1128,Pets & Animals,85,77607,3.77,514,870
Nad5AJaIcBI,docjazz4,684,Music,42,686418,4.79,2522,2587
pFlcqWQVVuU,raw64life,404,Entertainment,66,6618744,4.73,17739,14274
7Z12pSrZ-fU,GovernorWatts,779,Entertainment,517,109999,4.76,655,359
x8dvgw-lHrU,ZackScott,1107,Pets & Animals,52,28601,4.58,202,151
ayBMe5AvwhI,blankoboy,289,Entertainment,381,130408,4.76,603,499
7_4VZOjKRxA,rickst13,431,Entertainment,125,654377,4.61,1911,1273
pjak4ByHnco,laffer35,863,Entertainment,600,463532,4.8,1563,2079
G6GoiaHQHYc,ZackScott,545,Comedy,21,57524,3.6,161,195
WfKxpmnAFRw,pleomax,447,Entertainment,116,490392,4.76,1234,740
YaUmcG3iors,EricTucson,738,Entertainment,158,78711,4.49,107,83
MEk-gj0douk,TinWhistler,1005,Music,255,679096,4.08,4918,3594
oshRO6QWwtk,ZackScott,1105,Pets & Animals,133,26827,4.77,229,277
p5cPVP_llfo,Wii,639,Entertainment,121,2523258,4.7,7359,7833
nO37jzM59SM,G4TV,672,Entertainment,138,718533,3.94,3073,1674
kKp7mhKrQQI,ZackScott,718,Entertainment,173,60419,4.71,630,499
h4VYWGz8Okc,AuthorRDK,622,People & Blogs,289,498,2.33,3,0
H2p_A9v4hKc,partyier777,1130,People & Blogs,40,9,0,0,0
DJkJgN-X-DU,Adyshya,915,Comedy,38,11,0,0,0
koXLT1bA5Y8,videosLAV,902,Entertainment,51,375,0,0,3
5R5oh8AIguE,CaiganMythFang,783,Entertainment,574,7393,5,23,27
PtJtav8HpF0,soz88,568,People & Blogs,12,63,0,0,0
k67oCuyNQCw,tuffsy46,834,Entertainment,518,168,0,0,1
uqkgFGwnndQ,alviarezjaac,805,Comedy,64,55,5,1,0
CiugCYuTH7I,mikeyis,579,Comedy,228,295,5,1,0
hUEd1lE0hg4,chapulinxr,1111,Education,75,73,5,1,2
zk6tMmEM-xs,Allenh02,1000,People & Blogs,60,438,5,3,1
RxVxnB-GKRQ,Wrathdemon,951,Music,194,95,0,0,0
3yL491l4S9k,chapulinxr,1111,Comedy,141,46,0,0,0
qXy1IOvkNQw,ceet33,788,Entertainment,174,275,4.4,5,5
p3KUWT4dfYY,matty0191,1131,Comedy,172,50,0,0,1
AJ9kRIgbMW8,RFury,864,Autos & Vehicles,625,3041,4.5,4,0
Fvmi2zROPbc,JezMM,922,Comedy,81,1206,4.74,31,16
HqZ9UkwbGDc,Fameforever,854,Music,188,1519,5,8,1
ktnEtJt9WHM,GwnythsPal,1069,Film & Animation,59,148,0,0,0
VcMUM_w9M5I,paulscrabz32,878,People & Blogs,38,489,0,0,3
OeNRl4glyqo,notdavidlynch,1113,Comedy,89,46659,3.99,290,143
RPqfTHK65CI,notdavidlynch,1113,Comedy,137,19808,4.36,152,49
wwiYWUwcj04,notdavidlynch,1113,Comedy,52,7269,4.21,53,21
ay7QdNqDbx0,HighFlyingDutchman,1114,Entertainment,76,1027,3.86,14,14
vesLi7kqTek,notdavidlynch,1120,Comedy,177,21342,4.58,214,103
HmktLUEbAxg,notdavidlynch,1113,Comedy,71,5473,4.63,51,21
Rfi-IQhV-50,kippoe,461,Entertainment,150,453,3.75,4,1
3ppFowjLOuc,zoltai9,969,Film & Animation,342,958,4.29,7,12
FQRRPM8pVJI,docMango,962,People & Blogs,503,608,5,1,0
gkp-Ik97dz0,20alex,903,Entertainment,64,6503,4.97,34,26
1U96Us5eSf0,videochick770,1128,Film & Animation,113,1724,5,4,7
L5pE1my2U1o,gabrieleclub,1078,Film & Animation,87,1604,3.33,3,0
Qja9Qn4V07A,notdavidlynch,1113,Comedy,16,787,4.19,16,0
vZSMFQbf6TE,voytex86,1117,Entertainment,494,1009,5,6,5
z7sLFhTVMyE,60frames,1101,Comedy,206,4263,4.97,29,17
o2WF1aH-9-c,noabsolutes,517,Entertainment,7,2853,4.33,3,0
ZLWatob_IBU,StorytellerMedia,1111,Entertainment,227,31874,3.45,44,54
VZh0X0BSK58,notdavidlynch,1113,Comedy,35,563,5,4,3
2qt1gm4OdHo,wetvonrte,1122,Music,116,4730,4.16,25,21
UMH86_UqFw4,KokoKaina,1032,Music,183,663261,4.76,4422,4282
OGugi9vHGEA,seeso,944,Music,224,1210197,4.21,6430,6304
kWNZyMpiY6w,Isaacthompson,807,Music,286,287468,4.35,1235,800
zrsHyFw-SmA,Izzybella89,704,Music,169,313541,4.47,2644,3013
LST222h9sjk,KokoKaina,1010,Music,158,34765,4.92,425,416
i2IYI1EfwLE,royse,591,Music,204,439281,4.87,1200,1703
lOO9PbcyuV0,LKS317,1058,Music,326,7487,4.65,26,9
XSfKrDyqMOE,qeqo23,1106,Music,281,213114,4.37,418,318
NDbNb34fHJ0,miaarose,683,Music,248,1682470,4.67,8515,6094
CQMUSoQChy4,modernoracle,942,Music,271,3350,4.82,233,265
-5vW9TUwiVo,modernoracle,1018,Music,25,1365,4.77,73,94
YPQ29j_sPj4,zzzzzzzzap,906,Music,143,252266,4.45,1576,1487
jqdNYxJYAmQ,ReinaDelCid,1088,Music,167,21478,4.83,249,279
_YiT1SCtehg,capo420420,1040,Music,234,10928,4.85,326,325
mFh38dd8rto,skatefarmerftw,817,Music,146,6996,4.67,36,42
MnYtvFSW79U,Toaana,860,Music,169,341690,4.51,1943,2064
ZE3QS_02R_s,modernoracle,993,Music,523,999,4.84,89,115
28jgpGsmQjU,modernoracle,1117,Music,597,3761,4.83,109,118
Wmuc0E4OKwg,pbneurogirl,937,Music,170,1275,4.43,14,17
pTfPY_ZG27k,isisip,852,Music,158,11617,4.95,78,54
1LxOL9m254k,Mastesto,1136,Pets & Animals,642,247,2.94,17,54
qWlLtD3SmaM,batermaster77,1135,People & Blogs,213,755,4.75,4,6
XgPYWce0wBA,Jamanfilms,1129,Entertainment,19,3944,3.67,6,2
qsMay_2rcwI,Jamanfilms,1129,Entertainment,22,1407,5,5,2
3W9BvU6rTTI,Jamanfilms,1129,Entertainment,9,1959,2,8,3
7WfAsU_GDaU,Jamanfilms,1129,Entertainment,19,1747,3.4,5,5
EP8DiLsfpWI,bihwiLoganqjrg,1135,Music,32,373,3,2,1
DlV-hIdq1Xw,davoodnpussy,1135,Music,142,587,2.5,14,5
04ERBsim9rc,ernielunati,1135,News & Politics,610,294,3,4,2
30QZ-_tDt5g,ringtones1221,1135,Music,24,179,1,3,1
G5OvBzAItc4,taiwanesemobster,1135,Nonprofits & Activism,203,532,2.5,4,3
FucueXhLVbI,taiwanesemobster,1136,Nonprofits & Activism,125,61,0,0,0
taxVso5ya-g,,,,,,,,
9LMNjJmVGzg,OhMyPadalecki,1134,Entertainment,128,987,5,9,6
EcSr2FgTvLA,jjfridge,1134,Entertainment,123,1974,5,9,7
CGVdSWkoyYU,julvett,1134,Music,184,3957,4.9,48,41
jQ4LzUkJTF8,,,,,,,,
m3fs96iGPPg,ralphm1999,1135,Entertainment,291,561,4.82,11,8
59S7hb34YSg,akersora,1135,Entertainment,306,347,4.67,9,4
qKRNutIkrJE,keajgeiaibv,1135,Music,206,535,4.75,16,10
ZJmf2yH87hA,sora99252,1134,Entertainment,80,1923,5,5,8
XS2ydPaTDl0,davoodnpussy,1135,Entertainment,48,51,0,0,0
I1c0uS5wkto,hotelangel,1135,Entertainment,571,1657,4.44,18,33
Xz5amzknTSY,Madrosed,1135,People & Blogs,648,3671,3.97,38,58
rR4r5OPmTf0,arrestedtube,1135,Music,579,277,5,2,0
GIK2MvqG3a4,ernielunati,1135,Comedy,87,59,0,0,0
jcbEI-vpGdc,pennyccw,1091,Sports,499,19557,4.78,40,78
E_oqvY3-Llw,ToszeDysan,877,Comedy,17,27348,3.59,29,35
7rlM0lwiRx0,thelebronjamesblitz,1120,Sports,74,1384,4,5,2
Oe5IKgKKjJw,kOrOne79,1122,Sports,600,5093,4.85,40,47
q2km6Nkkq_c,wookiielover,1134,Music,128,10700,4.82,77,72
C6-c6F_sMXQ,kushtv,975,Sports,312,6555,3.5,4,14
RwG93EXRBlo,kushtv,1054,Sports,377,563,5,1,2
degHabvOFqs,kushtv,1056,Sports,307,349,0,0,0
5cUNdCpcK14,kushtv,1053,Sports,197,3728,5,1,4
xMdSLbRS9fE,kushtv,988,Sports,288,720,3.67,3,2
#NAME?,kushtv,1053,Sports,243,1371,5,2,2
aHiympVfKYI,kushtv,1045,Sports,234,780,5,2,1
kaFhoj9Up5U,kushtv,1067,Sports,146,864,5,2,1
ZaUNVaS6iVM,kushtv,1053,Sports,126,530,5,1,2
gsQcSQmad5w,kushtv,1046,Sports,165,341,5,1,0
Hi_m7pWgIDI,kushtv,1106,Sports,120,4832,4.67,3,0
sw0v1jsa3Sc,kushtv,934,Entertainment,142,2636,3.4,5,8
Fr_nAn_uo70,kushtv,983,Entertainment,92,3835,4,4,5
70mlGW43hiQ,kushtv,1032,Sports,251,365,0,0,2
2IWmLdXJHhU,kushtv,1056,Sports,259,164,5,3,1
Ok_MqfnuOxc,kushtv,962,Sports,269,10089,3.14,7,6
65A-DOqRfAc,kushtv,1127,Sports,212,1880,3,1,2
uY_ErzKCoEM,kushtv,1016,Sports,345,417,3,2,1
1bhcs_87NOQ,kushtv,967,Sports,260,35709,3.14,28,11
IoooP-eyeic,kushtv,996,Sports,252,922,3,4,1
H1QwMMjLITA,recordpool,1133,Music,243,1325,5,3,5
UWA2cfWmoIk,youngkingz12,1134,Music,227,1541,4.4,5,5
_vQ1P7aHgDA,Chaos33176,1098,Entertainment,354,6860,4.6,5,29
IiK1WsClwuY,Chaos33176,1098,Entertainment,75,1928,5,1,5
l8GNSphSSrk,ravi1992,1135,Music,227,244,4.5,2,3
XHD5_dpXXDM,Chaos33176,1116,Entertainment,257,933,0,0,8
1lePFL2z0Ug,8d193,1135,Music,227,718,4.67,3,2
9T6ePuZoUtk,lacesfashion,1135,Music,227,512,5,1,5
TDi3k-0qHaM,MadeByMee,1135,Music,227,393,4,3,2
QPS6mW2vG2s,bhzin08,1136,Music,227,414,0,0,0
H0Ddr5qu8xU,lololi45,1134,Music,227,117,5,1,1
9pnmbIquRFI,TopyFreeqtlnh,1135,Music,227,222,5,1,2
TzppVdSjwKM,ringtones1221,1135,Music,227,89,5,1,1
VvVNZ1R7xPM,soniajohnson,1087,Entertainment,108,1204,5,3,5
Fs04dVrBEKo,soniajohnson,1087,Entertainment,68,844,5,1,0
C1tuE38-HME,Chaos33176,1135,Entertainment,174,228,0,0,7
4dpDlMGKE2A,Chaos33176,1136,Entertainment,25,62,0,0,0
yAFl5RgTM4E,Wolfwood824,960,Entertainment,492,914,5,4,2
SpcvDfCXjfI,ZeromusX,935,Entertainment,455,536,5,3,2
rvsWvMqBW6E,ZaffireWolf,1053,Comedy,606,1405,5,5,1
CyrZR3BSH5o,paulpierce21,605,Sports,13,632910,2.59,1162,1124
lgO8P__M_0Y,NBA,1124,Sports,142,253695,4.75,449,641
R--NIgzhVo4,NBA,1125,Sports,123,221778,4.84,317,476
yoQqCG4QlMw,NBA,1122,Sports,133,208431,4.73,253,422
Uem8I4af_d4,NBA,1125,Sports,132,203587,4.56,267,527
_FnwTj0OuFE,NBA,1117,Sports,129,242227,4.48,384,423
lXN82kuefuc,NBA,1131,Sports,134,189610,4.8,333,565
kdEULgZYxK8,NBA,1121,Sports,134,273375,4.53,364,576
LZqNa8gBuQ0,NBA,1122,Sports,111,139914,4.47,251,244
8NErNYSvoXo,NBA,1126,Sports,115,178527,4.57,245,342
uyRr5GWOVxw,NBA,1130,Sports,125,218047,4.46,340,527
L8jeYLD6ep0,NBA,1119,Sports,131,183325,4.43,286,407
veIGD7PZgRA,NBA,1111,Sports,140,209858,4.81,406,574
MShcKDNEIMM,NBA,1119,Sports,125,231532,4.64,338,369
Z5gzABSZSX8,NBA,1113,Sports,133,217438,4.81,341,449
M55YbS3De1w,NBA,1113,Sports,124,167543,4.59,335,322
8Z9zX9G40P8,NBA,1111,Sports,133,231150,4.66,438,406
aPg1yvj7thA,NBA,1118,Sports,132,207932,4.8,371,336
Mf7Gpx-FpE4,NBA,1115,Sports,130,109177,4.84,292,356
w3qyXe65iWw,NBA,1129,Sports,135,117343,4.81,298,395
suonY2pakOA,InternationalGoalz,1135,Sports,119,1906,3.67,3,0
IeCngZtMsQk,,,,,,,,
pjJqoHPfAYo,swaykg,1135,Sports,44,10873,4.88,25,42
eHT8dDjvhP8,Mill3,770,Sports,9,2493,5,2,2
b0dHzSCrSTk,mhf1029,770,Sports,102,5066,4.8,10,5
011bZQK8XR8,andr3sfc,770,Sports,250,32131,4.74,19,13
nMdp_QiA62E,lucalciotv,1135,Sports,83,4919,5,8,8
XQw2p5_wVog,jasonkarlmarx,1086,Sports,94,56395,4.33,57,110
5ffuzbk-4zw,celocrftv,937,Sports,348,11186,4.44,9,23
Nqf9Qvv-8Ls,SteauaOnlineCom,721,Sports,73,3678,4.83,12,5
ihsfQxZ3Y8c,seoirse777,1087,Sports,36,1148,0,0,0
FC5L2rgBmyg,bl4ckw0rld,1027,Sports,33,739,5,1,0
V87j3RGKesc,faithful41720,1109,Sports,21,328,5,2,1
JQHCN7llkMw,MrGhaa,1096,Sports,48,253,0,0,0
jWLqji_A7B8,w1ll14m,1044,Sports,180,3653,3,5,1
4OYZLDSVyrs,MatijaR10,768,Sports,43,3228,5,1,1
3fMzE-I8PN4,KICKABOLAdotCOM,721,Sports,152,19681,4.84,25,65
3kKjC6ZFz7I,cezo007,937,Sports,30,7925,4.25,8,3
ip1G6JCKGc4,kid76kid,1064,Sports,49,338,0,0,2
0HheRPnqkT4,caffeinemetal,721,Sports,73,2722,5,7,4
cyz7w4aLZiY,pussycatdollsworld,1135,Music,15,305,0,0,0
0WbI0rZvrG8,samab15516,1133,Entertainment,30,679,4,1,0
ZpzZp2dm5wo,digitalhoodlum,770,Music,308,34395,4.61,61,63
ACbk87esiAA,itesd5f51,1133,Entertainment,29,288,0,0,0
MLkGZgpsu-c,samabf281f,1132,Entertainment,30,112,0,0,0
MTw1jmMHIcU,rothiac80a1,1133,Entertainment,30,207,0,0,0
iT-QzmCPlso,ildiwc026,1133,Entertainment,30,157,0,0,0
up54Jrptzqk,digitalhoodlum,770,Music,332,14754,4.85,47,45
WjNU24ltvR4,altitudetv,1129,Music,191,223,0,0,0
v1lylYF1L0I,digitalhoodlum,770,Music,318,1436,5,1,1
Wg0pDpM6_oM,digitalhoodlum,770,Music,208,960,3.5,2,2
b9o-1y5PtDg,hollywoodtv,1128,Entertainment,163,546,3.67,3,6
NsZHmifwamE,kayvontv,870,Comedy,228,14820,3.07,41,16
SzYF3_7VnUo,playboy,764,Entertainment,225,391060,2.46,528,4
AIiMa2Fe-ZQ,barelypolitical,1080,News & Politics,90,3695341,3.37,4899,4164
u4HU_l5u0h4,94melee,1081,News & Politics,90,109155,3.77,144,146
8Bpojk-NDuk,hansinfann,1085,Entertainment,54,8106,4.67,3,5
VIgHXH3shEw,sbloob,1083,News & Politics,74,4256,3.75,4,4
YRBec3jUg1M,obamaguy,1082,News & Politics,10,3708,5,1,14
i8fs32KfiNM,AxiForum,1082,Film & Animation,90,5720,3.67,6,7
QoKQMhQkZqM,mrmoneyun,1080,Entertainment,62,183,0,0,0
ajRufWkca74,XboxBrain,1087,Entertainment,91,178,0,0,0
AvLs3buFTnU,secretsofwealth,1122,News & Politics,91,82,0,0,0
urhjkVO_t3A,hansinfann,1085,Entertainment,47,1271,1,1,1
NJwShg2rBF0,thizzbabi123,1047,Music,264,12307,2.21,14,6
YwTW_NxJLf8,mrdollarun,1080,Entertainment,62,1679,0,0,0
TdAVOnHwj18,mrdollarun,1080,Entertainment,62,1598,0,0,0
wEm3akbn4zQ,mrdollarun,1080,Entertainment,62,878,0,0,0
fvOmbvC3IvA,mrdollarun,1080,Entertainment,62,313,0,0,0
Sk-7SnKuigg,mrmoneyun,1080,Entertainment,62,445,0,0,0
DDOk4MTCHUU,mrmoneyun,1080,Entertainment,62,351,0,0,0
v28Fks7zOG8,mrdollarun,1080,Entertainment,62,75,0,0,0
7jaGfBJlEYE,mrmoneyun,1080,Entertainment,62,78,0,0,0
lDVCv-AEKyk,mrmoneyun,1080,Entertainment,62,178,0,0,0
NK-AbaAPbVI,bryan92i,1135,Sports,92,4366,5,15,4
wod4OXI8zuU,bryan92i,1135,Sports,146,1153,4.8,5,4
DuypuVi4J9E,francilienne,1135,News & Politics,21,1245,5,4,5
ePacifaFVAs,Hermann59310,1134,Sports,228,39034,4.93,193,357
yBzVzMRpZTs,lepiqueur,1135,Sports,119,6682,5,18,19
V1gulLoReVI,clay2nine,830,Music,310,10778,4.29,14,3
dOIaTgGzGJo,ODestre,997,Sports,176,66,5,1,0
aGwx_mwN5TM,allezpedro014,1135,Sports,198,2865,5,5,7
0xXx0eBKmP0,kamelihno,601,Comedy,27,961,1,1,1
2Eynf7VqvTw,faridouxjudoka,1111,Sports,142,115,0,0,0
-8BwggJEPZQ,IlyasRoma,1135,Sports,234,4956,5,15,24
ZF2D5lEEAbM,NicolasBallais,575,Film & Animation,124,2294,4.27,15,2
Whp3b9H3uyY,Planetligue1,1135,Sports,127,2142,5,6,4
_r4CjU1vybI,vodeotv,963,News & Politics,36,53,0,0,0
67FNk9siBY4,picken85,915,Sports,68,189,0,0,0
_fmgR7jUrUs,sportbf,1125,Sports,53,608,0,0,0
b2wiKV4SghI,isforyoubaby,1110,Film & Animation,262,107,0,0,0
9RpcKJmvI8o,kemoidu92,835,People & Blogs,121,50,0,0,0
2rXjXpKeW-0,voiciolymp,787,People & Blogs,75,96,0,0,0
Syyxwl-P-74,leclubmed,1135,News & Politics,114,34,5,1,0
I0AsSj7sCR0,,,,,,,,
h9ohonF3cDY,,,,,,,,
bKhhy4kLuzw,cdbabyartist,1134,Music,301,7672,4.93,69,60
qcjYh-iUEX4,JayMike14,1134,People & Blogs,122,3431,5,36,14
Id8diu7GQsw,wookiielover,1134,Music,232,9601,4.89,65,61
uEBKklWsXb4,DaniiDeanwnsyuv,1135,Music,197,1229,5,5,1
Pp4Prf2TuS0,julvett,1134,Music,173,9094,4.92,76,81
HZBkUW3uQMA,,,,,,,,
ZjQhniB79gY,,,,,,,,
oyahqU-yAP0,jrcrazy1,1134,Music,123,3784,3.87,15,9
_b2ZjMFutQM,LQLouie,1135,Music,295,787,5,2,4
lg2fCckL5FI,OhMyPadalecki,1134,Entertainment,232,657,5,2,3
91TtifmJPi8,GabsLaneamyxm,1135,News & Politics,124,209,0,0,1
uaB612ndfZY,RichKid4life33,1135,News & Politics,90,1065,4.29,7,31
YkpPt_6SCMY,,,,,,,,
4q45Oo5d-H4,KingYayo,1134,News & Politics,153,3331,2.77,40,34
qUL3p0LjMBs,anticorruptos,1130,News & Politics,446,7996,2.23,22,45
T1LjUeLwmrU,HearTalent,1134,News & Politics,323,1324,5,4,15
#NAME?,systaime,1135,News & Politics,47,493,4.5,4,4
XHuaN27x8bg,zabbabou,1135,News & Politics,69,1042,2.29,14,11
#NAME?,TomoRiordan2,1134,News & Politics,116,1006,0,0,0
L8GdUCqhqiU,memphisthug,1135,News & Politics,133,248,5,3,3
ZHjIBe9qLWM,doyleshuler,1134,News & Politics,116,324,0,0,0
Kakr-tPUfNo,LuizArbore,1134,News & Politics,116,209,5,1,0
O4GzZxcKmFU,RosengrenTV,1134,News & Politics,116,223,5,2,6
dUD9aE6BfrE,007soldier,1135,News & Politics,116,114,5,2,3
4sb1XXb_9sM,phillipgatlin2000,1134,News & Politics,116,369,3,2,1
#NAME?,jackdoodle,1134,News & Politics,116,1439,4.76,46,69
yfxZa6P2DDk,studentloandebtnomor,1135,News & Politics,124,202,5,2,6
5lNPV2BO5lk,blacktreemedia,1054,Education,484,82410,4.7,147,384
#NAME?,blacktreemedia,1061,Education,428,23787,4.79,94,96
hm98PVKBxjU,blacktreemedia,1075,Education,452,16049,4.76,42,131
bW-sMWgCiwM,blacktreemedia,1062,Education,486,21222,4.74,73,159
xBI8UhEd89Q,blacktreemedia,1073,Education,476,15247,4.87,67,83
pWnR-6nqvXY,LEEJUNGYOON,1132,Music,112,4480,3.33,3,11
ISjEZdH7hrQ,LEEJUNGYOON,1132,Music,27,1195,3.67,3,1
qbD90sD1df0,davidisbetterthenyou,1131,Music,42,317,2,4,5
C4wZf9Y66rM,playserious,1098,Entertainment,599,1965,5,4,1
2drgIjrFkto,playserious,1129,Entertainment,600,407,5,1,2
UIbyUOfz-9w,ChangeDaChannel,615,Entertainment,839,52355,3.88,41,29
R4Goq515baY,MoTv1,1125,People & Blogs,322,1172,4.5,12,7
kQCsJbuG7mo,tomorrowpictures,615,Music,362,11984,3.9,10,8
xXcRLn0UwBo,DraMaWolf,941,Music,266,505,5,5,3
7McDe1sdPlU,RemixedKingz,1022,Music,157,1537,5,4,3
_Le9DB9NXzU,SomoshiphopRadio,918,Music,609,2507,5,1,1
nYLfl22YSLw,evolawonder,681,Music,321,3256,3.89,9,18
PCMd-YfS7zM,blink182fiend,1075,Music,240,214,5,1,0
or3VgNAsdcE,bestduvalhiphop,994,Music,249,2638,4.22,9,2
E1sfO3ykLiw,vexdavortex,1103,Music,71,240,5,1,0
zH1kHn8sWOM,politikewl,1134,Education,186,10975,4.45,62,76
1mzsBjK3hAg,Sunshinestate63,1134,Comedy,200,1407,4.33,3,1
pTYL8qpcsjk,Lutulutuw,1134,News & Politics,213,3068,4.67,12,17
HZeMFbxeDnY,Klingonmastr,1135,News & Politics,158,837,3.12,8,7
kptmiklh97Y,MIAcrimsonandgold,1135,News & Politics,274,682,3.67,3,2
